name,seq,date,time,cov,corpus,fuzzing
local,2,2024-04-17 16:32:49.45,222660,5902,7,563748
local,2,2024-04-17 16:32:52.45,225660,5902,7,571080
local,2,2024-04-17 16:32:55.45,228660,5902,7,579314
local,2,2024-04-17 16:32:58.45,231660,5902,7,587543
local,2,2024-04-17 16:33:01.46,234670,5902,7,595186
local,2,2024-04-17 16:33:04.47,237680,5902,7,602426
local,2,2024-04-17 16:33:07.48,240690,5902,7,610063
local,2,2024-04-17 16:33:10.49,243700,5902,7,618130
local,2,2024-04-17 16:33:13.49,246700,5902,7,626174
local,2,2024-04-17 16:33:16.50,249710,5902,7,633832
local,2,2024-04-17 16:33:19.51,252720,5902,7,641325
local,2,2024-04-17 16:33:22.51,255720,5902,7,649454
local,2,2024-04-17 16:33:25.51,258720,5902,7,657202
local,2,2024-04-17 16:33:28.53,261740,5902,7,664323
local,2,2024-04-17 16:33:31.53,264740,5902,7,672092
local,2,2024-04-17 16:33:34.53,267740,5902,7,679824
local,2,2024-04-17 16:33:37.55,270760,5902,7,687555
local,2,2024-04-17 16:33:40.55,273760,5902,7,694801
local,2,2024-04-17 16:33:43.57,276780,5902,7,702529
local,2,2024-04-17 16:33:46.58,279790,5902,7,710881
local,2,2024-04-17 16:33:49.58,282790,5902,7,718950
local,2,2024-04-17 16:33:52.59,285800,5902,7,726217
local,2,2024-04-17 16:33:55.61,288820,5902,7,733055
local,2,2024-04-17 16:33:58.61,291820,5902,7,741407
local,2,2024-04-17 16:34:01.61,294820,5902,7,749269
local,2,2024-04-17 16:34:04.61,297820,5902,7,756438
local,2,2024-04-17 16:34:07.62,300830,5902,7,763835
local,2,2024-04-17 16:34:10.62,303830,5902,7,771996
local,2,2024-04-17 16:34:13.63,306840,5902,7,779488
local,2,2024-04-17 16:34:16.63,309840,5902,7,786402
local,2,2024-04-17 16:34:19.65,312860,5902,7,793794
local,2,2024-04-17 16:34:22.65,315860,5902,7,801266
local,2,2024-04-17 16:34:25.67,318880,5902,7,808987
local,2,2024-04-17 16:34:28.68,321890,5902,7,816758
local,2,2024-04-17 16:34:31.68,324890,5902,7,824555
local,2,2024-04-17 16:34:34.69,327900,5902,7,832625
local,2,2024-04-17 16:34:37.69,330900,5902,7,840380
local,2,2024-04-17 16:34:40.69,333900,5944,8,847620
local,2,2024-04-17 16:34:43.71,336920,5944,8,854559
local,2,2024-04-17 16:34:46.73,339940,5944,8,862206
local,2,2024-04-17 16:34:49.73,342940,5944,8,869748
local,2,2024-04-17 16:34:52.74,345950,5944,8,877281
local,2,2024-04-17 16:34:55.76,348970,5944,8,884408
local,2,2024-04-17 16:34:58.76,351970,5944,8,892300
local,2,2024-04-17 16:35:01.77,354980,5944,8,899504
local,2,2024-04-17 16:35:04.79,358000,5944,8,906672
local,2,2024-04-17 16:35:07.81,361020,5944,8,914222
local,2,2024-04-17 16:35:10.81,364020,5944,8,922177
local,2,2024-04-17 16:35:13.82,367030,5944,8,929189
local,2,2024-04-17 16:35:16.83,370040,5944,8,936856
local,2,2024-04-17 16:35:19.84,373050,5944,8,944756
local,2,2024-04-17 16:35:22.84,376050,5944,8,952305
local,2,2024-04-17 16:35:25.85,379060,5944,8,960197
local,2,2024-04-17 16:35:28.86,382070,5944,8,967564
local,2,2024-04-17 16:35:31.88,385090,5944,8,975353
local,2,2024-04-17 16:35:34.88,388090,5944,8,982451
local,2,2024-04-17 16:35:37.89,391100,5944,8,989012
local,2,2024-04-17 16:35:40.89,394100,5944,8,991914
local,2,2024-04-17 16:35:43.02,396230,5944,8,992061
remote,2,2024-04-17 16:35:50.40,0,2547,0,0
remote,2,2024-04-17 16:35:53.40,3000,2547,0,0
remote,2,2024-04-17 16:35:56.40,6000,2585,0,0
remote,2,2024-04-17 16:35:59.40,9000,2585,0,0
remote,2,2024-04-17 16:36:02.40,12000,2585,0,0
remote,2,2024-04-17 16:36:05.41,15010,3844,0,0
remote,2,2024-04-17 16:36:08.41,18010,4404,0,0
remote,2,2024-04-17 16:36:11.41,21010,4414,2,303
remote,2,2024-04-17 16:36:14.41,24010,4414,3,404
remote,2,2024-04-17 16:36:17.41,27010,4414,3,707
remote,2,2024-04-17 16:36:20.41,30010,4414,3,707
remote,2,2024-04-17 16:36:23.41,33010,4414,3,707
remote,2,2024-04-17 16:36:26.41,36010,4414,3,707
remote,2,2024-04-17 16:36:29.42,39020,4427,4,1515
remote,2,2024-04-17 16:36:32.42,42020,4427,4,3160
remote,2,2024-04-17 16:36:35.42,45020,5348,5,4069
remote,2,2024-04-17 16:36:38.42,48020,5864,5,4069
remote,2,2024-04-17 16:36:41.42,51020,5864,5,4069
remote,2,2024-04-17 16:36:44.42,54020,5864,6,4170
remote,2,2024-04-17 16:36:47.42,57020,5867,8,5382
remote,2,2024-04-17 16:36:50.42,60020,5867,8,5786
remote,2,2024-04-17 16:36:53.43,63030,5867,8,6171
remote,2,2024-04-17 16:36:56.43,66030,5867,8,6614
remote,2,2024-04-17 16:36:59.43,69030,5867,8,6917
remote,2,2024-04-17 16:37:02.43,72030,5867,8,7018
remote,2,2024-04-17 16:37:05.43,75030,5867,8,7624
remote,2,2024-04-17 16:37:08.43,78030,5867,8,7624
remote,2,2024-04-17 16:37:11.43,81030,5867,8,7624
remote,2,2024-04-17 16:37:14.43,84030,5867,8,7624
remote,2,2024-04-17 16:37:17.43,87030,5867,8,7624
remote,2,2024-04-17 16:37:20.44,90040,5867,9,7725
remote,2,2024-04-17 16:37:23.44,93040,5867,9,7725
remote,2,2024-04-17 16:37:26.44,96040,5867,9,8836
remote,2,2024-04-17 16:37:29.44,99040,5867,9,10614
remote,2,2024-04-17 16:37:32.44,102040,5867,9,13953
remote,2,2024-04-17 16:37:35.44,105040,5867,9,17925
remote,2,2024-04-17 16:37:38.44,108040,5867,9,21674
remote,2,2024-04-17 16:37:41.44,111040,5867,9,25292
remote,2,2024-04-17 16:37:44.44,114040,5867,9,29531
remote,2,2024-04-17 16:37:47.44,117040,5867,9,35097
remote,2,2024-04-17 16:37:50.45,120050,5867,9,38653
remote,2,2024-04-17 16:37:53.45,123050,5867,9,41523
remote,2,2024-04-17 16:37:56.45,126050,5867,9,44949
remote,2,2024-04-17 16:37:59.45,129050,5867,9,49163
remote,2,2024-04-17 16:38:02.46,132060,5867,9,53582
remote,2,2024-04-17 16:38:05.46,135060,5867,9,58721
remote,2,2024-04-17 16:38:08.46,138060,5867,9,61444
remote,2,2024-04-17 16:38:11.46,141060,5867,9,63303
remote,2,2024-04-17 16:38:14.47,144070,5902,10,65761
remote,2,2024-04-17 16:38:17.47,147070,5902,10,71028
remote,2,2024-04-17 16:38:20.47,150070,5902,10,77391
remote,2,2024-04-17 16:38:23.50,153100,5902,10,84382
remote,2,2024-04-17 16:38:26.50,156100,5902,10,90998
remote,2,2024-04-17 16:38:29.51,159110,5902,10,97643
remote,2,2024-04-17 16:38:32.51,162110,5902,10,104358
remote,2,2024-04-17 16:38:35.51,165110,5902,10,112156
remote,2,2024-04-17 16:38:38.52,168120,5902,10,118779
remote,2,2024-04-17 16:38:41.53,171130,5902,10,125998
remote,2,2024-04-17 16:38:44.54,174140,5902,10,133237
remote,2,2024-04-17 16:38:47.56,177160,5902,10,140912
remote,2,2024-04-17 16:38:50.56,180160,5902,10,147909
remote,2,2024-04-17 16:38:53.56,183160,5902,10,154717
remote,2,2024-04-17 16:38:56.58,186180,5902,10,161983
remote,2,2024-04-17 16:38:59.58,189180,5902,10,169816
remote,2,2024-04-17 16:39:02.60,192200,5902,10,176667
remote,2,2024-04-17 16:39:05.60,195200,5902,10,183515
remote,2,2024-04-17 16:39:08.62,198220,5902,10,190644
remote,2,2024-04-17 16:39:11.63,201230,5902,10,198515
remote,2,2024-04-17 16:39:14.63,204230,5902,10,205685
remote,2,2024-04-17 16:39:17.64,207240,5902,10,212388
remote,2,2024-04-17 16:39:20.66,210260,5902,10,219410
remote,2,2024-04-17 16:39:23.67,213270,5902,10,226519
remote,2,2024-04-17 16:39:26.68,216280,5902,10,233398
remote,2,2024-04-17 16:39:29.70,219300,5902,10,240326
remote,2,2024-04-17 16:39:32.70,222300,5902,10,247456
remote,2,2024-04-17 16:39:35.72,225320,5902,10,254627
remote,2,2024-04-17 16:39:38.74,228340,5902,10,261641
remote,2,2024-04-17 16:39:41.74,231340,5902,10,268697
remote,2,2024-04-17 16:39:44.76,234360,5902,10,275933
remote,2,2024-04-17 16:39:47.78,237380,5902,10,283739
remote,2,2024-04-17 16:39:50.80,240400,5902,10,290756
remote,2,2024-04-17 16:39:53.82,243420,5902,10,297660
remote,2,2024-04-17 16:39:56.83,246430,5902,10,304728
remote,2,2024-04-17 16:39:59.83,249430,5902,10,312392
remote,2,2024-04-17 16:40:02.84,252440,5902,10,319085
remote,2,2024-04-17 16:40:05.86,255460,5902,10,326087
remote,2,2024-04-17 16:40:08.88,258480,5902,10,333606
remote,2,2024-04-17 16:40:11.90,261500,5902,10,341174
remote,2,2024-04-17 16:40:14.91,264510,5902,10,348109
remote,2,2024-04-17 16:40:17.91,267510,5902,10,355242
remote,2,2024-04-17 16:40:20.92,270520,5902,10,362187
remote,2,2024-04-17 16:40:23.92,273520,5902,10,369624
remote,2,2024-04-17 16:40:26.92,276520,5902,10,376592
remote,2,2024-04-17 16:40:29.93,279530,5902,10,383518
remote,2,2024-04-17 16:40:32.93,282530,5902,10,390389
remote,2,2024-04-17 16:40:35.96,285560,5902,10,398378
remote,2,2024-04-17 16:40:38.96,288560,5902,10,405313
remote,2,2024-04-17 16:40:41.98,291580,5902,10,412143
remote,2,2024-04-17 16:40:44.98,294580,5902,10,418859
remote,2,2024-04-17 16:40:47.98,297580,5902,10,426388
remote,2,2024-04-17 16:40:50.99,300590,5902,10,433252
remote,2,2024-04-17 16:40:54.00,303600,5902,10,440461
remote,2,2024-04-17 16:40:57.00,306600,5902,10,447425
remote,2,2024-04-17 16:41:00.02,309620,5902,10,455465
remote,2,2024-04-17 16:41:03.02,312620,5902,10,462146
remote,2,2024-04-17 16:41:06.04,315640,5902,10,469339
remote,2,2024-04-17 16:41:09.06,318660,5902,10,476452
remote,2,2024-04-17 16:41:12.06,321660,5902,10,484204
remote,2,2024-04-17 16:41:15.08,324680,5902,10,491039
remote,2,2024-04-17 16:41:18.08,327680,5902,10,498352
remote,2,2024-04-17 16:41:21.08,330680,5902,10,505623
remote,2,2024-04-17 16:41:24.10,333700,5902,10,513556
remote,2,2024-04-17 16:41:27.12,336720,5902,10,520074
remote,2,2024-04-17 16:41:30.14,339740,5902,10,527139
remote,2,2024-04-17 16:41:33.14,342740,5902,10,533765
remote,2,2024-04-17 16:41:36.16,345760,5902,10,541493
remote,2,2024-04-17 16:41:39.18,348780,5902,10,548209
remote,2,2024-04-17 16:41:42.20,351800,5902,10,555006
remote,2,2024-04-17 16:41:45.21,354810,5902,10,561934
remote,2,2024-04-17 16:41:48.21,357810,5902,10,570118
remote,2,2024-04-17 16:41:51.22,360820,5902,10,576824
remote,2,2024-04-17 16:41:54.23,363830,5902,10,584032
remote,2,2024-04-17 16:41:57.24,366840,5902,10,590515
remote,2,2024-04-17 16:42:00.26,369860,5902,10,596991
remote,2,2024-04-17 16:42:03.27,372870,5902,10,602010
remote,2,2024-04-17 16:42:06.27,375870,5902,10,606385
remote,2,2024-04-17 16:42:09.27,378870,5902,10,613307
remote,2,2024-04-17 16:42:12.29,381890,5902,10,621439
remote,2,2024-04-17 16:42:15.31,384910,5902,10,627703
remote,2,2024-04-17 16:42:18.33,387930,5902,10,634910
remote,2,2024-04-17 16:42:21.34,390940,5902,10,640769
remote,2,2024-04-17 16:42:24.35,393950,5902,10,647965
remote,2,2024-04-17 16:42:27.37,396970,5902,10,653815
remote,2,2024-04-17 16:42:30.39,399990,5902,10,660380
remote,2,2024-04-17 16:42:33.39,402990,5902,10,666887
remote,2,2024-04-17 16:42:36.41,406010,5902,10,673950
remote,2,2024-04-17 16:42:39.43,409030,5902,10,679772
remote,2,2024-04-17 16:42:42.45,412050,5902,10,686936
remote,2,2024-04-17 16:42:45.45,415050,5902,10,693274
remote,2,2024-04-17 16:42:48.47,418070,5902,10,700489
remote,2,2024-04-17 16:42:51.48,421080,5902,10,706495
remote,2,2024-04-17 16:42:54.49,424090,5902,10,712973
remote,2,2024-04-17 16:42:57.50,427100,5902,10,719544
remote,2,2024-04-17 16:43:00.52,430120,5902,10,726965
remote,2,2024-04-17 16:43:03.53,433130,5902,10,733553
remote,2,2024-04-17 16:43:06.54,436140,5902,10,741081
remote,2,2024-04-17 16:43:09.56,439160,5902,10,747936
remote,2,2024-04-17 16:43:12.58,442180,5902,10,755388
remote,2,2024-04-17 16:43:15.60,445200,5902,10,762165
remote,2,2024-04-17 16:43:18.62,448220,5902,10,770013
remote,2,2024-04-17 16:43:21.62,451220,5902,10,777257
remote,2,2024-04-17 16:43:24.64,454240,5902,10,784797
remote,2,2024-04-17 16:43:27.66,457260,5902,10,791528
remote,2,2024-04-17 16:43:30.67,460270,5902,10,798941
remote,2,2024-04-17 16:43:33.68,463280,5902,10,805423
remote,2,2024-04-17 16:43:36.72,466320,5902,10,813154
remote,2,2024-04-17 16:43:39.72,469320,5902,10,819678
remote,2,2024-04-17 16:43:42.72,472320,5902,10,827274
remote,2,2024-04-17 16:43:45.74,475340,5902,10,834179
remote,2,2024-04-17 16:43:48.78,478380,5902,10,841911
remote,2,2024-04-17 16:43:51.80,481400,5902,10,848693
remote,2,2024-04-17 16:43:54.80,484400,5902,10,856154
remote,2,2024-04-17 16:43:57.82,487420,5902,10,863382
remote,2,2024-04-17 16:44:00.82,490420,5902,10,871085
remote,2,2024-04-17 16:44:03.83,493430,5902,10,877219
remote,2,2024-04-17 16:44:06.86,496460,5902,10,884973
remote,2,2024-04-17 16:44:09.86,499460,5902,10,892046
remote,2,2024-04-17 16:44:12.88,502480,5902,10,899355
remote,2,2024-04-17 16:44:15.90,505500,5902,10,905843
remote,2,2024-04-17 16:44:18.92,508520,5902,10,913560
remote,2,2024-04-17 16:44:21.93,511530,5902,10,920203
remote,2,2024-04-17 16:44:24.94,514540,5902,10,928421
remote,2,2024-04-17 16:44:27.94,517540,5902,10,934689
remote,2,2024-04-17 16:44:30.95,520550,5902,10,939633
remote,2,2024-04-17 16:44:32.07,521670,5902,10,939734
local,3,2024-04-17 16:44:36.96,0,4430,6,4973
local,3,2024-04-17 16:44:39.97,3010,5867,7,10973
local,3,2024-04-17 16:44:42.98,6020,5867,7,18592
local,3,2024-04-17 16:44:45.98,9020,5867,7,25816
local,3,2024-04-17 16:44:49.00,12040,5867,7,32839
local,3,2024-04-17 16:44:52.02,15060,5867,7,40550
local,3,2024-04-17 16:44:55.02,18060,5867,7,48518
local,3,2024-04-17 16:44:58.03,21070,5867,7,56036
local,3,2024-04-17 16:45:01.03,24070,5902,8,64397
local,3,2024-04-17 16:45:04.04,27080,5902,8,70561
local,3,2024-04-17 16:45:07.05,30090,5902,8,77350
local,3,2024-04-17 16:45:10.05,33090,5902,8,84218
local,3,2024-04-17 16:45:13.06,36100,5902,8,91951
local,3,2024-04-17 16:45:16.06,39100,5902,8,98519
local,3,2024-04-17 16:45:19.07,42110,5902,8,106014
local,3,2024-04-17 16:45:22.07,45110,5902,8,113223
local,3,2024-04-17 16:45:25.07,48110,5902,8,121363
local,3,2024-04-17 16:45:28.08,51120,5902,8,127760
local,3,2024-04-17 16:45:31.08,54120,5902,8,134946
local,3,2024-04-17 16:45:34.08,57120,5902,8,142051
local,3,2024-04-17 16:45:37.09,60130,5902,8,150313
local,3,2024-04-17 16:45:40.10,63140,5902,8,156790
local,3,2024-04-17 16:45:43.14,66180,5902,8,164387
local,3,2024-04-17 16:45:46.14,69180,5902,8,171496
local,3,2024-04-17 16:45:49.15,72190,5902,8,179007
local,3,2024-04-17 16:45:52.15,75190,5902,8,184946
local,3,2024-04-17 16:45:55.16,78200,5902,8,192355
local,3,2024-04-17 16:45:58.18,81220,5902,8,199480
local,3,2024-04-17 16:46:01.20,84240,5902,8,206613
local,3,2024-04-17 16:46:04.22,87260,5902,8,213642
local,3,2024-04-17 16:46:07.25,90290,5902,8,220931
local,3,2024-04-17 16:46:10.26,93300,5902,8,228291
local,3,2024-04-17 16:46:13.27,96310,5902,8,236033
local,3,2024-04-17 16:46:16.28,99320,5902,8,242773
local,3,2024-04-17 16:46:19.30,102340,5902,8,249327
local,3,2024-04-17 16:46:22.30,105340,5902,8,256560
local,3,2024-04-17 16:46:25.31,108350,5902,8,263810
local,3,2024-04-17 16:46:28.32,111360,5902,8,270782
local,3,2024-04-17 16:46:31.34,114380,5902,8,278074
local,3,2024-04-17 16:46:34.35,117390,5902,8,285506
local,3,2024-04-17 16:46:37.37,120410,5902,8,292817
local,3,2024-04-17 16:46:40.39,123430,5902,8,300034
local,3,2024-04-17 16:46:43.40,126440,5902,8,307262
local,3,2024-04-17 16:46:46.42,129460,5902,8,313973
local,3,2024-04-17 16:46:49.42,132460,5902,8,321481
local,3,2024-04-17 16:46:52.44,135480,5902,8,328562
local,3,2024-04-17 16:46:55.47,138510,5902,8,335787
local,3,2024-04-17 16:46:58.48,141520,5902,8,343602
local,3,2024-04-17 16:47:01.50,144540,5902,8,350910
local,3,2024-04-17 16:47:04.52,147560,5902,8,357390
local,3,2024-04-17 16:47:07.52,150560,5902,8,364853
local,3,2024-04-17 16:47:10.54,153580,5902,8,372969
local,3,2024-04-17 16:47:13.54,156580,5902,8,380260
local,3,2024-04-17 16:47:16.55,159590,5902,8,387451
local,3,2024-04-17 16:47:19.56,162600,5902,8,394773
local,3,2024-04-17 16:47:22.57,165610,5902,8,402019
local,3,2024-04-17 16:47:25.57,168610,5902,8,409014
local,3,2024-04-17 16:47:28.60,171640,5902,8,416239
local,3,2024-04-17 16:47:31.62,174660,5902,8,423588
local,3,2024-04-17 16:47:34.62,177660,5902,8,431206
local,3,2024-04-17 16:47:37.63,180670,5902,8,438384
local,3,2024-04-17 16:47:40.63,183670,5902,8,445800
local,3,2024-04-17 16:47:43.63,186670,5902,8,452884
local,3,2024-04-17 16:47:46.64,189680,5902,8,460320
local,3,2024-04-17 16:47:49.66,192700,5902,8,468230
local,3,2024-04-17 16:47:52.67,195710,5902,8,475051
local,3,2024-04-17 16:47:55.68,198720,5902,8,481789
local,3,2024-04-17 16:47:58.69,201730,5902,8,489496
local,3,2024-04-17 16:48:01.70,204740,5902,8,496775
local,3,2024-04-17 16:48:04.71,207750,5902,8,503993
local,3,2024-04-17 16:48:07.72,210760,5902,8,511241
local,3,2024-04-17 16:48:10.73,213770,5902,8,518707
local,3,2024-04-17 16:48:13.75,216790,5902,8,525753
local,3,2024-04-17 16:48:16.76,219800,5902,8,532760
local,3,2024-04-17 16:48:19.78,222820,5902,8,540024
local,3,2024-04-17 16:48:22.79,225830,5902,8,547276
local,3,2024-04-17 16:48:25.80,228840,5902,8,553396
local,3,2024-04-17 16:48:28.82,231860,5902,8,559086
local,3,2024-04-17 16:48:31.84,234880,5902,8,564259
local,3,2024-04-17 16:48:34.84,237880,5902,8,571294
local,3,2024-04-17 16:48:37.85,240890,5902,8,578533
local,3,2024-04-17 16:48:40.86,243900,5902,8,585466
local,3,2024-04-17 16:48:43.86,246900,5902,8,592696
local,3,2024-04-17 16:48:46.87,249910,5902,8,600436
local,3,2024-04-17 16:48:49.88,252920,5902,8,607133
local,3,2024-04-17 16:48:52.90,255940,5902,8,614344
local,3,2024-04-17 16:48:55.90,258940,5902,8,621603
local,3,2024-04-17 16:48:58.91,261950,5902,8,629301
local,3,2024-04-17 16:49:01.92,264960,5902,8,636254
local,3,2024-04-17 16:49:04.94,267980,5902,8,643523
local,3,2024-04-17 16:49:07.95,270990,5902,8,650286
local,3,2024-04-17 16:49:10.96,274000,5902,8,656822
local,3,2024-04-17 16:49:13.97,277010,5902,8,663751
local,3,2024-04-17 16:49:16.98,280020,5902,8,669800
local,3,2024-04-17 16:49:19.98,283020,5902,8,676717
local,3,2024-04-17 16:49:23.00,286040,5902,8,684001
local,3,2024-04-17 16:49:26.02,289060,5902,8,691306
local,3,2024-04-17 16:49:29.03,292070,5902,8,697335
local,3,2024-04-17 16:49:32.04,295080,5902,8,703393
local,3,2024-04-17 16:49:35.05,298090,5902,8,710254
local,3,2024-04-17 16:49:38.06,301100,5902,8,717009
local,3,2024-04-17 16:49:41.07,304110,5902,8,723896
local,3,2024-04-17 16:49:44.08,307120,5902,8,730856
local,3,2024-04-17 16:49:47.09,310130,5902,8,737584
local,3,2024-04-17 16:49:50.10,313140,5902,8,744036
local,3,2024-04-17 16:49:53.13,316170,5902,8,750878
local,3,2024-04-17 16:49:56.14,319180,5902,8,757803
local,3,2024-04-17 16:49:59.16,322200,5902,8,764925
local,3,2024-04-17 16:50:02.18,325220,5902,8,771075
local,3,2024-04-17 16:50:05.20,328240,5902,8,777321
local,3,2024-04-17 16:50:08.20,331240,5902,8,784051
local,3,2024-04-17 16:50:11.20,334240,5902,8,790888
local,3,2024-04-17 16:50:14.22,337260,5902,8,797508
local,3,2024-04-17 16:50:17.24,340280,5902,8,803866
local,3,2024-04-17 16:50:20.26,343300,5902,8,810399
local,3,2024-04-17 16:50:23.27,346310,5902,8,817396
local,3,2024-04-17 16:50:26.28,349320,5902,8,824015
local,3,2024-04-17 16:50:29.28,352320,5902,8,830672
local,3,2024-04-17 16:50:32.29,355330,5902,8,837088
local,3,2024-04-17 16:50:35.30,358340,5902,8,844238
local,3,2024-04-17 16:50:38.31,361350,5902,8,851181
local,3,2024-04-17 16:50:41.32,364360,5902,8,857661
local,3,2024-04-17 16:50:44.34,367380,5902,8,864443
local,3,2024-04-17 16:50:47.35,370390,5902,8,871790
local,3,2024-04-17 16:50:50.35,373390,5902,8,878459
local,3,2024-04-17 16:50:53.36,376400,5902,8,885068
local,3,2024-04-17 16:50:56.38,379420,5902,8,891281
local,3,2024-04-17 16:50:59.39,382430,5902,8,898863
local,3,2024-04-17 16:51:02.40,385440,5902,8,905935
local,3,2024-04-17 16:51:05.42,388460,5902,8,911923
local,3,2024-04-17 16:51:08.43,391470,5902,8,918335
local,3,2024-04-17 16:51:11.44,394480,5902,8,925638
local,3,2024-04-17 16:51:14.46,397500,5902,8,932162
local,3,2024-04-17 16:51:17.47,400510,5902,8,939123
local,3,2024-04-17 16:51:20.48,403520,5902,8,945464
local,3,2024-04-17 16:51:23.48,406520,5902,8,952319
local,3,2024-04-17 16:51:26.50,409540,5902,8,958731
local,3,2024-04-17 16:51:29.52,412560,5902,8,965338
local,3,2024-04-17 16:51:32.52,415560,5902,8,971622
local,3,2024-04-17 16:51:35.54,418580,5902,8,978444
local,3,2024-04-17 16:51:38.56,421600,5902,8,984557
local,3,2024-04-17 16:51:41.57,424610,5902,8,991129
local,3,2024-04-17 16:51:43.18,426220,5902,8,993306
remote,3,2024-04-17 16:51:48.17,0,3479,0,0
remote,3,2024-04-17 16:51:51.17,3000,4474,0,0
remote,3,2024-04-17 16:51:54.18,6010,4490,5,872
remote,3,2024-04-17 16:51:57.18,9010,4490,6,2791
remote,3,2024-04-17 16:52:00.19,12020,4490,6,5869
remote,3,2024-04-17 16:52:03.19,15020,4490,6,10072
remote,3,2024-04-17 16:52:06.19,18020,4490,6,15541
remote,3,2024-04-17 16:52:09.19,21020,4490,6,19717
remote,3,2024-04-17 16:52:12.20,24030,4490,6,24111
remote,3,2024-04-17 16:52:15.20,27030,4490,6,28588
remote,3,2024-04-17 16:52:18.20,30030,4490,6,33299
remote,3,2024-04-17 16:52:21.20,33030,4490,6,37322
remote,3,2024-04-17 16:52:24.20,36030,4490,6,43177
remote,3,2024-04-17 16:52:27.21,39040,4490,6,48403
remote,3,2024-04-17 16:52:30.21,42040,4490,6,54561
remote,3,2024-04-17 16:52:33.21,45040,4490,6,59322
remote,3,2024-04-17 16:52:36.21,48040,4490,6,66156
remote,3,2024-04-17 16:52:39.21,51040,4490,6,72766
remote,3,2024-04-17 16:52:42.22,54050,4490,6,79547
remote,3,2024-04-17 16:52:45.22,57050,4490,6,86183
remote,3,2024-04-17 16:52:48.22,60050,4490,6,93411
remote,3,2024-04-17 16:52:51.22,63050,4490,6,100087
remote,3,2024-04-17 16:52:54.22,66050,4490,6,106512
remote,3,2024-04-17 16:52:57.23,69060,4490,6,112062
remote,3,2024-04-17 16:53:00.23,72060,4490,6,118803
remote,3,2024-04-17 16:53:03.24,75070,4490,6,125036
remote,3,2024-04-17 16:53:06.24,78070,4490,6,131993
remote,3,2024-04-17 16:53:09.24,81070,4490,6,138739
remote,3,2024-04-17 16:53:12.24,84070,4490,6,144518
remote,3,2024-04-17 16:53:15.25,87080,4490,6,150120
remote,3,2024-04-17 16:53:18.25,90080,4490,6,154938
remote,3,2024-04-17 16:53:21.25,93080,4490,6,158358
remote,3,2024-04-17 16:53:24.25,96080,4490,6,162319
remote,3,2024-04-17 16:53:27.26,99090,4490,6,168406
remote,3,2024-04-17 16:53:30.27,102100,4490,6,175814
remote,3,2024-04-17 16:53:33.29,105120,4490,6,182853
remote,3,2024-04-17 16:53:36.30,108130,4490,6,191427
remote,3,2024-04-17 16:53:39.31,111140,4490,6,198403
remote,3,2024-04-17 16:53:42.32,114150,4490,6,206037
remote,3,2024-04-17 16:53:45.33,117160,4490,6,213205
remote,3,2024-04-17 16:53:48.33,120160,4490,6,221557
remote,3,2024-04-17 16:53:51.34,123170,4490,6,228609
remote,3,2024-04-17 16:53:54.35,126180,4490,6,236394
remote,3,2024-04-17 16:53:57.35,129180,4490,6,244546
remote,3,2024-04-17 16:54:00.37,132200,4490,6,252866
remote,3,2024-04-17 16:54:03.39,135220,4490,6,259995
remote,3,2024-04-17 16:54:06.40,138230,4490,6,267647
remote,3,2024-04-17 16:54:09.41,141240,4490,6,275558
remote,3,2024-04-17 16:54:12.43,144260,4490,6,284283
remote,3,2024-04-17 16:54:15.44,147270,4490,6,291436
remote,3,2024-04-17 16:54:18.45,150280,4490,6,299119
remote,3,2024-04-17 16:54:21.47,153300,4490,6,306721
remote,3,2024-04-17 16:54:24.49,156320,4490,6,315135
remote,3,2024-04-17 16:54:27.51,159340,4490,6,322254
remote,3,2024-04-17 16:54:30.52,162350,4490,6,330447
remote,3,2024-04-17 16:54:33.52,165350,4490,6,338339
remote,3,2024-04-17 16:54:36.52,168350,4490,6,346554
remote,3,2024-04-17 16:54:39.54,171370,4490,6,353748
remote,3,2024-04-17 16:54:42.55,174380,4490,6,361571
remote,3,2024-04-17 16:54:45.55,177380,4490,6,368310
remote,3,2024-04-17 16:54:48.55,180380,4490,6,375084
remote,3,2024-04-17 16:54:51.56,183390,4490,6,381110
remote,3,2024-04-17 16:54:54.56,186390,4490,6,386192
remote,3,2024-04-17 16:54:57.57,189400,4490,6,392807
remote,3,2024-04-17 16:55:00.57,192400,4490,6,400302
remote,3,2024-04-17 16:55:03.60,195430,4490,6,407923
remote,3,2024-04-17 16:55:06.62,198450,4490,6,413897
remote,3,2024-04-17 16:55:09.62,201450,4490,6,420609
remote,3,2024-04-17 16:55:12.63,204460,4490,6,428171
remote,3,2024-04-17 16:55:15.64,207470,4490,6,434204
remote,3,2024-04-17 16:55:18.65,210480,4490,6,441377
remote,3,2024-04-17 16:55:21.67,213500,4490,6,448057
remote,3,2024-04-17 16:55:24.69,216520,4490,6,455607
remote,3,2024-04-17 16:55:27.71,219540,4490,6,462237
remote,3,2024-04-17 16:55:30.73,222560,4490,6,470515
remote,3,2024-04-17 16:55:33.75,225580,4490,6,477699
remote,3,2024-04-17 16:55:36.75,228580,4490,6,486433
remote,3,2024-04-17 16:55:39.76,231590,4490,6,493356
remote,3,2024-04-17 16:55:42.77,234600,4490,6,501520
remote,3,2024-04-17 16:55:45.77,237600,4490,6,508101
remote,3,2024-04-17 16:55:48.78,240610,4490,6,515680
